rural,gender,fathed,mothed,mth_scor,sci_scor,phy_scor,bio_scor
NA,1,2,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,NA,1,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,3,1,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,0,4,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,0,3,4,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,0,1,NA,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,0,4,5,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,5,3,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,NA,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,4,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,1,1,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,NA,1,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,0,4,4,NA,NA,NA,NA
NA,0,3,3,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,1,NA,3,NA,NA,NA,NA
NA,1,4,3,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,0,4,4,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,0,NA,1,NA,NA,NA,NA
NA,1,3,1,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,0,4,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,NA,2,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,0,4,5,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,1,4,3,NA,NA,NA,NA
NA,0,NA,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,4,1,NA,NA,NA,NA
NA,1,3,5,NA,NA,NA,NA
NA,1,3,3,NA,NA,NA,NA
NA,1,NA,NA,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,3,3,NA,NA,NA,NA
NA,0,2,5,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,0,4,5,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,5,1,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,NA,2,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,4,5,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,1,NA,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,5,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,NA,NA,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,1,4,3,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,1,5,5,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,NA,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,1,3,NA,NA,NA,NA
NA,0,NA,4,NA,NA,NA,NA
NA,0,NA,2,NA,NA,NA,NA
NA,1,1,1,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,1,NA,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,0,NA,3,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,4,5,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,1,1,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,4,5,NA,NA,NA,NA
NA,1,5,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,4,NA,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,NA,NA,NA,NA,NA,NA
NA,1,NA,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,4,5,NA,NA,NA,NA
NA,1,NA,4,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,1,1,NA,NA,NA,NA
NA,1,1,1,NA,NA,NA,NA
NA,0,NA,2,NA,NA,NA,NA
NA,1,NA,4,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,NA,NA,NA,NA,NA,NA
NA,1,5,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,3,3,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,4,5,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,NA,1,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,0,4,4,NA,NA,NA,NA
NA,1,5,5,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,0,5,3,NA,NA,NA,NA
NA,0,4,4,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,3,3,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,0,5,5,NA,NA,NA,NA
NA,1,NA,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,4,5,NA,NA,NA,NA
NA,0,3,3,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,0,3,4,NA,NA,NA,NA
NA,0,4,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,3,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,3,3,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,5,4,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,NA,2,NA,NA,NA,NA
NA,1,5,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,4,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,3,4,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,3,3,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,4,5,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,3,3,NA,NA,NA,NA
NA,0,5,5,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,1,3,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,3,3,NA,NA,NA,NA
NA,1,2,5,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,1,4,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,NA,3,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,NA,4,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,1,3,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,5,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,3,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,3,4,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,0,NA,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,NA,3,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,5,5,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,1,3,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,NA,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,5,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,0,2,NA,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,5,5,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,5,4,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,5,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,NA,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,1,NA,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,3,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,1,1,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,NA,NA,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,NA,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,5,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,1,2,5,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,NA,NA,NA,NA,NA
NA,1,NA,1,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,NA,1,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,NA,2,NA,NA,NA,NA
NA,1,1,1,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,5,NA,NA,NA,NA
NA,1,NA,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,NA,2,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,2,1,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,NA,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,5,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,3,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,NA,4,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,1,3,5,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,1,5,4,NA,NA,NA,NA
NA,0,2,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,5,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,1,5,5,NA,NA,NA,NA
NA,1,4,5,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,3,4,NA,NA,NA,NA
NA,0,3,4,NA,NA,NA,NA
NA,1,3,5,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,4,3,NA,NA,NA,NA
NA,0,NA,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,2,4,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,5,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,1,3,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,5,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,1,NA,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,5,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,5,5,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,0,NA,5,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,1,1,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,2,3,NA,NA,NA,NA
NA,0,NA,1,NA,NA,NA,NA
NA,0,1,1,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,NA,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,1,4,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,4,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,1,2,NA,NA,NA,NA
NA,1,2,1,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,1,1,NA,NA,NA,NA
NA,0,5,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,1,2,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,3,2,NA,NA,NA,NA
NA,1,2,2,NA,NA,NA,NA
NA,1,4,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,4,4,NA,NA,NA,NA
NA,1,3,2,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
NA,1,NA,1,NA,NA,NA,NA
NA,1,3,4,NA,NA,NA,NA
NA,0,1,3,NA,NA,NA,NA
NA,0,2,2,NA,NA,NA,NA
